id,legacy_pid_tesim
r207tq51t,tufts:pa.commissioner.cumberland.1820
d504rm587,tufts:pa.commissioner.cumberland.1822
nv935392x,tufts:pa.mayor.philadelphiacity.1819
b5644s807,tufts:pa.commissioner.cumberland.1824
9880vs12j,tufts:pa.sheriff.bedford.1793
qn59q517m,tufts:ma.electors.1804
1g05fc783,tufts:ma.electors.1824
br86b470r,tufts:ma.electors.1820
4f16c398v,tufts:ma.electors.1816
vm40xs68k,tufts:ma.electors.barnstable.1820
6t053h251,tufts:la.statesenate.feliciana.1822
t435gf23h,tufts:la.statesenate.eastbatonrouge.1822
7p88ch732,tufts:la.statesenate.st.johnthebaptist.1824
02870x04m,tufts:la.statesenate.st.tammany.1824
7m01bm818,tufts:ny.assistant.newyork4.1809
pk02cb87z,tufts:ny.assistant.newyork2.1809
np193b30p,tufts:ny.assistant.newyork4.1808
3f462646f,tufts:ny.assistant.newyork.3.1815
z890rv41n,tufts:ny.assistant.newyork.4.1812
tq57ns30h,tufts:ny.assistant.newyork.3.1819
qz20st675,tufts:ny.assistant.newyork.4.1813
8049g625f,tufts:ny.assistant.newyork.3.1813
k643b231z,tufts:ny.assistant.newyork.3.1816
xg94hq54m,tufts:ny.assistant.newyork.4.1811
2j62s5843,tufts:ny.assistant.newyork.6.1810
ws859g683,tufts:ny.assistant.newyork.6.1816
fb4949566,tufts:ny.assistant.newyork.7.1810
cj82k8383,tufts:ny.assistant.newyork.6.1815
cc08hg70d,tufts:ny.assistant.newyork.7.1811
qj72p811f,tufts:ny.assistant.newyork.6.1812
2514nm444,tufts:ny.assistant.newyork.6.1814
t435gf15t,tufts:ny.assistant.newyork.6.1817
sb397954d,tufts:ny.assistant.newyork.6.1813
7p88ch63t,tufts:ny.clerk.newyork.1822
3f462647q,tufts:ny.assistants.hudson.1803
sj139294n,tufts:ny.clerk.herkimer.1822
f1881m88g,tufts:ny.assistant.newyork.9.1817
kk91fm53t,tufts:ny.clerk.madison.1822
w0892c07h,tufts:ny.assistant.newyork.9.1816
5999n452t,tufts:ny.clerk.franklin.1822
c534fp95h,tufts:ny.assistant.newyork.9.1811
fq977v871,tufts:ny.clerk.niagara.1822
d791sh34v,tufts:ny.collector.albany2.1808
b8515p38g,tufts:ny.collector9.newyork.1807
js956g850,tufts:ny.collector8.newyork.1807
rv042v23v,tufts:ny.collector.brooklyn.1810
pg15bg05f,tufts:ny.collector7.newyork.1807
5999n4533,tufts:ny.collector.hudson.1807
db78td04n,tufts:ny.collector6.newyork.1807
mw22v651x,tufts:ny.collector.hudson.1.1816
z890rv436,tufts:ny.collector5.newyork.1807
gf06g372g,tufts:ny.collector.newyork3.1808
5138jf92t,tufts:ny.collector.newyork4.1808
ms35t981d,tufts:ny.collector.newyork.4.1814
8w32r653q,tufts:ny.collector.newyork3.1809
k35695648,tufts:ny.collector.newyork.4.1810
v979v4334,tufts:ny.collector.newyork.3.1812
7m01bm82j,tufts:ny.collector.newyork.2.1812
j3860806q,tufts:ny.collector.newyork3.1821
td96k349d,tufts:ny.collector.newyork2.1809
w3763796f,tufts:ny.constable.hudson.1812
9c67wn975,tufts:ny.collector.newyork8.1808
s1784m801,tufts:ny.constable.hudson.1811
gh93h054r,tufts:ny.collector.newyork9.1808
r494vm23v,tufts:ny.collector.newyork.8.1812
j38608070,tufts:ny.collector.newyork.9.1812
cz30pt885,tufts:ny.collector.newyork8.1809
nv935386s,tufts:ny.collector.newyork9.1809
1v53jz09q,tufts:ny.collector.newyork.9.1810
9w0324116,tufts:ny.constable.newyork5.1808
ww72bc68b,tufts:ny.constable.newyork7.1808
gq67js43t,tufts:ny.constable.newyork.5.1812
qj72p8130,tufts:ny.constable.newyork.7.1812
q811kk69w,tufts:ny.constable.newyork7.1809
ft848r75g,tufts:ny.constable.newyork.7.1810
gt54kp165,tufts:ny.constable.newyork.8.1810
zp38wd541,tufts:ny.constable.newyork.5.1810
xd07gt87z,tufts:ny.constable.newyork.6.1810
7h149q86d,tufts:pa.auditor.allegheny.1819
fq977v889,tufts:pa.auditor.allegheny.1810
mc87pr51n,tufts:pa.auditor.adams.special.1823
tt44pn918,tufts:pa.auditor.adams.1820
wd375x32q,tufts:pa.auditor.adams.1821
rn301251f,tufts:pa.auditor.allegheny.1822
s1784m82k,tufts:pa.auditor.allegheny.1823
df65v8954,tufts:pa.auditor.allegheny.1820
73666569w,tufts:pa.assessor.upperdelaware.1800
br86b458g,tufts:pa.auditor.cumberland.1808
6q182m40w,tufts:pa.auditor.dauphin.1811
8049g6270,tufts:pa.auditor.dauphin.1814
3t945r603,tufts:pa.auditor.chestercounty.1822
1v53jz121,tufts:pa.auditor.chester.1823
gt54kp17f,tufts:pa.auditor.berks.1824
5999n454c,tufts:pa.auditor.crawford.1824
ks65hd27z,tufts:pa.auditor.cumberland.1810
5t34sk43z,tufts:pa.auditor.bucks.1818
p5547s33m,tufts:pa.commissioner.lancaster.1814
8w32r6540,tufts:pa.commissioner.lancaster.1815
qv33rx643,tufts:pa.commissioner.lancaster.1808
ht24wk56s,tufts:pa.commissioner.huntingdon.1821
08612p62s,tufts:pa.commissioner.huntingdon.1819
9880vs054,tufts:pa.commissioner.huntingdon.1818
kk91fm55c,tufts:pa.commissioner.huntingdon.1824
k3569565j,tufts:pa.commissioner.lancaster.1787
8049g6288,tufts:pa.commissioner.lancaster.1790
8s45q9879,tufts:pa.commissioner.lycoming.1821
zw12z624s,tufts:pa.commissioner.luzerne.1808
k35695673,tufts:pa.commissioner.luzerne.1820
b5644s718,tufts:pa.commissioner.luzerne.1823
8623hz81w,tufts:pa.commissioner.luzerne.1817
ht24wk572,tufts:pa.commissioner.luzerne.1818
tq57ns322,tufts:pa.commissioner.luzerne.1814
z603qz73q,tufts:pa.commissioner.luzerne.1821
6q182m42f,tufts:pa.commissioner.mercer.1811
bg257g33v,tufts:pa.commissionerofpoorhouse.adams.1817
ft848r76r,tufts:pa.commissioner.philadelphiacityandcounty.1817
bg257g344,tufts:pa.commissioner.perry.1820
n583xw122,tufts:pa.commissioner.philadelphiacounty.southwark.1820
ms35t9847,tufts:pa.commissioner.northumberland.1793
g445cf330,tufts:pa.commissioner.schuylkill.1823
4b29b7127,tufts:pa.commissioner.somerset.1821
f1881m91s,tufts:pa.commissioner.schuylkill.1811
1544bq20w,tufts:pa.commissioner.schuylkill.1812
6d56zx764,tufts:pa.commissioner.washington.1820
xg94hq565,tufts:pa.commissioner.washington.1821
pn89d7619,tufts:pa.commissioner.washington.1818
d217qq56f,tufts:pa.commissioner.washington.1823
d217qq555,tufts:pa.commissioner.washington.1811
ft848r771,tufts:pa.commissioner.washington.1817
sx61dn304,tufts:pa.commissioner.washington.1819
t148fj149,tufts:pa.commissioner.washington.1812
v692t730s,tufts:pa.commissioner.washington.1810
3f462652k,tufts:pa.commoncouncil.philadelphia.1789
b2773w729,tufts:pa.commoncouncil.philadelphiacity.1801
0r967479g,tufts:pa.commoncouncil.philadelphiacity.1800
tx31qj82j,tufts:pa.commoncouncil.philadelphia.1796
sx61dn33z,tufts:pa.commoncouncil.philadelphia.1824
c247dt041,tufts:pa.commoncouncil.philadelphia.1823
kp78gh476,tufts:pa.commissioner.york.1824
vq27zp41p,tufts:pa.commissioner.york.1821
ns064715t,tufts:pa.commissioner.york.1820
v692t733m,tufts:pa.coroner.allegheny.1812
r781wh16p,tufts:pa.coroner.adams.1821
mc87pr55r,tufts:pa.coroner.allegheny.1818
8p58pd99v,tufts:pa.convention.lancaster.1787
1c18dg98b,tufts:pa.convention.york.1787
tb09j6517,tufts:pa.coroner.adams.1818
dr26xz58t,tufts:pa.coroner.berks.1802
gt54kp190,tufts:pa.coroner.berks.1799
37720d85c,tufts:pa.coroner.allegheny.1794
fx719n66r,tufts:pa.coroner.berks.1823
2r36tz40m,tufts:pa.coroner.berks.1814
c534fq005,tufts:pa.coroner.berks.1808
6969z1915,tufts:pa.coroner.bradford.1824
gf06g3759,tufts:pa.coroner.bradford.1821
h415pb577,tufts:pa.coroner.butler.1821
zs25x938w,tufts:pa.coroner.butler.1824
gb19f6930,tufts:pa.coroner.bucks.1788
6395w8294,tufts:pa.coroner.bucks.1787
x920fx865,tufts:pa.coroner.chester.1814
js956g88t,tufts:pa.coroner.crawford.1809
w37637980,tufts:pa.coroner.chester.1823
s4655h54n,tufts:pa.coroner.delaware.1819
1r66j227k,tufts:pa.coroner.erie.1824
c534fq01f,tufts:pa.coroner.centreclearfield.1822
nk322f526,tufts:pa.coroner.cumberland.1787
xd07gt91j,tufts:pa.coroner.chester.1788
q237ht095,tufts:pa.coroner.chester.1793
1j92g853f,tufts:pa.sheriff.dauphin.1809
4x51hk34k,tufts:pa.sheriff.cumberland.1822
kd17ct94m,tufts:pa.sheriff.crawford.1809
m039k604f,tufts:pa.sheriff.chestercounty.1822
cf95jc636,tufts:pa.sheriff.cumberland.1810
fq977v95q,tufts:pa.sheriff.chester.1787
bk128c00j,tufts:pa.sheriff.crawford.1815
qr46r176t,tufts:pa.sheriff.cumberland.1787
c821gk99v,tufts:pa.sheriff.delaware.1792
41687j67t,tufts:pa.sheriff.lancaster.1815
t148fj18d,tufts:pa.sheriff.lancaster.1824
4b29b714s,tufts:pa.sheriff.lehigh.1823
p8418p27q,tufts:pa.sheriff.lebanoncounty.1822
n009w330q,tufts:pa.sheriff.lehigh.1812
ww72bc71n,tufts:pa.sheriff.lancaster.1794
2j62s587x,tufts:pa.sheriff.luzerne.1788
b5644s76n,tufts:pa.sheriff.lancaster.1788
gq67js45c,tufts:pa.sheriff.lancaster.1787
sf2686124,tufts:pa.sheriff.northampton.1820
gb19f695j,tufts:pa.sheriff.northampton.1817
7d278v322,tufts:pa.sheriff.perry.1823
0k225b997,tufts:pa.sheriff.perry.1820
9k41zf63t,tufts:pa.sheriff.schuylkill.1823
7s75dd607,tufts:pa.sheriff.somersetcounty.1822
hm50ts90b,tufts:pa.sheriff.schuylkill.1811
5x21tg49v,tufts:pa.sheriff.somerset.1795
5425kb744,tufts:pa.sheriff.schuylkill.1817
j9602163m,tufts:pa.statesenator1.1817
rj430579w,tufts:nh.register.grafton.1813
h702q750j,tufts:pa.statesenator13.1817
1v53jz17d,tufts:de.statesenator.sussex.1820
2227mq69r,tufts:pa.speakerofthesenate.ballot2.1790
ht24wk62x,tufts:il.sheriff.madison.1820
bn999784v,tufts:pa.speakerofthehouse.1790
5425kb77z,tufts:il.chiefjustice.1824
r781wh187,tufts:pa.speakerofthesenate.1818
3484zh88t,tufts:nh.statesenate.3.1817
pz50gx268,tufts:nh.statesenate.4.1815
rv042v308,tufts:nh.statesenate.3.1812
bv73c1590,tufts:nh.statesenate.3.1815
j098zc10x,tufts:nh.statesenate.4.1817
sj1392991,tufts:nh.statesenate.4.1818
b8515p422,tufts:nh.statesenate.3.1793
hm50ts95q,tufts:nh.statesenate.3.2.1820
hm50ts94f,tufts:nh.statesenate.3.1794
dz010r133,tufts:nh.treasurer.rockingham.1816
k3569575s,tufts:nh.treasurer.rockingham.1817
h702q7523,tufts:nh.treasurer.rockingham.1822
xk81jm54v,tufts:nh.treasurer.rockingham.1821
4b29b718w,tufts:nh.treasurer.rockingham.1812
h415pb59s,tufts:nh.treasurer.strafford.1804
n009w3328,tufts:nh.treasurer.strafford.1793
n583xw14m,tufts:nh.treasurer.rockingham.1811
c821gm02z,tufts:nh.treasurer.strafford.1788
rb68xd01k,tufts:nh.uscongress.special.1789
qn59q5127,tufts:nh.uscongress.special.1802
0v8381775,tufts:nh.uscongress.special.2.1800
bc386k355,tufts:nh.ussenate.1824
gh93h0658,tufts:nh.ussenate.2.1788
k643b237m,tufts:nh.ussenate.11.1824
c821gm037,tufts:nh.ussenate.13.1817
4m90dw649,tufts:nh.ussenate.22.1824
2j62s592s,tufts:nh.ussenate.26.1824
qf85nc47k,tufts:ny.alderman.hudson.1808
8k71nj37j,tufts:nh.ussenate.4.1824
j9602164w,tufts:nh.ussenate.4.1825
xg94hq611,tufts:ny.alderman.hudson.1803
4t64gp26n,tufts:nh.ussenate.31.1824
4q77fs45m,tufts:nh.ussenate.30.1824
sx61dn38b,tufts:ny.alderman.albany.1.1816
n870zr939,tufts:ny.alderman.albany.2.1816
jq085m06b,tufts:ny.alderman.albany.1.1810
ht24wk636,tufts:ny.assembly.montgomery.1808
qz20st739,tufts:ny.assembly.montgomery.1806
70795888v,tufts:ny.assembly.montgomery.1807
df65v898z,tufts:ny.assembly.montgomery.1822
rv042v31j,tufts:ny.alderman.hudson2.1821
fx719n69k,tufts:ny.alderman.newyork.2.1810
t722hb09x,tufts:ny.alderman.newyork.1.1815
kp78gh53b,tufts:ny.alderman.newyork.10.1814
5712m7822,tufts:ny.alderman.newyork.1.1814
n583xw165,tufts:ny.assembly.newyork.1809
12579t472,tufts:ny.assembly.newyork.1801
hm50ts978,tufts:ny.assembly.newyork.1810
s4655h591,tufts:ny.assembly.newyork.1808
4f16c3862,tufts:ny.assembly.newyork.1800
tb09j6585,tufts:ny.assembly.newyork.1799
z603qz79c,tufts:ny.assembly.newyork.1793
5712m783b,tufts:ny.assembly.newyork.1802
xs55md14n,tufts:ny.assembly.montgomery.1823
6108vc59n,tufts:ny.assembly.ontarioandgenesee.1806
x920fx87f,tufts:ny.assembly.ontario.1814
bc386k36f,tufts:ny.assembly.ontarioandgenesee.1804
pn89d7708,tufts:ny.assembly.ontario.1818
g158bj405,tufts:ny.assembly.onondaga.1812
wh246t337,tufts:ny.assembly.onondaga.1820
4x51hk364,tufts:ny.assembly.onondaga.1819
kk91fm632,tufts:ny.assembly.onondaga.1822
3484zh90v,tufts:ny.assembly.oneida.1824
qf85nc48v,tufts:ny.assembly.orange.1824
qr46r181p,tufts:ny.assembly.orange.1823
mc87pr579,tufts:ny.assembly.otsego.1798
m900nv604,tufts:ny.assembly.otsego.1802
5138jg02v,tufts:ny.assembly.otsego.1806
k0698860x,tufts:ny.assembly.otsego.1804
sq87bv768,tufts:ny.assembly.otsego.1805
47429b27b,tufts:ny.assembly.oswego.1823
9880vs097,tufts:ny.assembly.otsego.1794
5d86p142t,tufts:ny.assembly.saratoga.1807
wm117q148,tufts:ny.assembly.saratoga.1815
4f16c388m,tufts:ny.assembly.saratoga.1821
9c67wp033,tufts:ny.assembly.saratoga.1822
1n79h528m,tufts:ny.assembly.saratoga.1820
12579t48b,tufts:ny.assembly.saratoga.1796
1g05fc740,tufts:ny.assembly.schenectady.1813
bn999786d,tufts:ny.assembly.schoharie.1815
cv43nz20g,tufts:ny.assembly.schenectady.1824
tx31qj886,tufts:ny.assembly.tioga.1796
ws859g73z,tufts:ny.assembly.suffolk.1799
9p290b316,tufts:ny.assembly.suffolk.1823
rr171z60r,tufts:ny.assembly.suffolk.1804
2z10wr293,tufts:ny.assembly.suffolk.1807
xg94hq63k,tufts:ny.assembly.tioga.1791
x920fx890,tufts:ny.assembly.tioga.1812
xg94hq64v,tufts:ny.assembly.tioga.1816
1j92g857j,tufts:ny.assembly.tioga.1814
3t945r646,tufts:ny.assembly.washingtonwarren.1818
sb397959s,tufts:ny.assembly.warrenwashington.1820
8s45q993f,tufts:ny.assembly.washington.1824
mc87pr61w,tufts:ny.assembly.westchester.1823
hh63sx01d,tufts:ny.assembly.washington.1811
ks65hd35n,tufts:ny.assembly.washington.1822
x920fx90r,tufts:ny.assembly.westchester.1812
dv13zv468,tufts:ny.assembly.westchester.1788
s4655h60s,tufts:ny.assembly.warren.1823
wp988k92x,tufts:pa.assembly.westmoreland.1823
fj2363323,tufts:pa.assembly.franklin.1820
2801ph522,tufts:pa.assembly.westmoreland.1818
jq085m116,tufts:pa.assembly.washington.1792
7w62f938z,tufts:pa.assembly.lehigh.1823
h128nf75x,tufts:pa.assembly.lancaster.1794
f7623d75w,tufts:pa.assembly.luzerne.1790
7d278v390,tufts:pa.assembly.northampton.1788
sb3979623,tufts:pa.assessor.north.1800
4b29b720x,tufts:pa.commissioner.berks.1814
79407z39g,tufts:pa.commissioner.bucks.1814
8336h3102,tufts:pa.commissioner.butler.1821
9019s3805,tufts:pa.commissioner.bucks.1818
cz30pt931,tufts:pa.commissioner.berks.1810
x059c8563,tufts:pa.commissioner.bucks.1810
0g354g333,tufts:pa.commissioner.bucks.1789
fq977v98j,tufts:pa.commissioner.beaver.1807
mp48sd96s,tufts:pa.clerkofthesenate.1790
12579t51n,tufts:pa.commissioner.fayette.1799
4t64gp307,tufts:pa.commissioner.fayette.1821
td96k3573,tufts:pa.commissioner.franklin.1815
qb98mg72p,tufts:pa.commissioner.erie.1819
8910jv96r,tufts:pa.commissioner.fayette.1791
xp68kh51j,tufts:pa.commissioner.delaware.1817
3j3333398,tufts:pa.commissioner.delaware.1814
f7623d765,tufts:pa.commissioner.delaware.1816
6682x520w,tufts:pa.commissioner.dauphin.1816
dr26xz63p,tufts:nh.uscongress.special.1800
1c18dh048,tufts:ny.assembly.otsego.1814
ff365641t,tufts:ny.assembly.oneidaoswego.1816
0v838181r,tufts:nh.uscongress.2.1792
tb09j6606,tufts:ny.assembly.oneida.1802
hm50tt00c,tufts:nh.statesenate.3.1813
6969z197t,tufts:nh.treasurer.grafton.1818
8w32r668b,tufts:nh.statesenate.5.1800
4x51hk40q,tufts:nh.treasurer.grafton.1824
rf55z8808,tufts:nh.staterepresentative.portsmouth.1816
4b29b7216,tufts:nh.statesenate.1.1809
9593tw35m,tufts:nh.statesenate.1.1820
2227mq75w,tufts:nh.statesenate.1.1814
hx11xg561,tufts:nh.register.strafford.1816
xp68kh52t,tufts:nh.statesenate.10.1800
xd07gt95n,tufts:nh.register.strafford.1823
bz60cx20v,tufts:nh.statesenate.2.1796
t148fj220,tufts:nh.statesenate.1.2.1821
ms35t9936,tufts:nh.uscongress.2.1825
cv43nz239,tufts:nh.uscongress.1792
7p88ch707,tufts:nh.treasurer.rockingham.1819
4b29b723r,tufts:nh.treasurer.strafford.1821
hq37vp69m,tufts:nh.treasurer.rockingham.1814
gb19f7049,tufts:nh.treasurer.strafford.1816
jh343t326,tufts:nh.treasurer.strafford.1800
p8418p32k,tufts:nh.treasurer.rockingham.1813
v405sb570,tufts:nh.treasurer.strafford.1803
7w62f9397,tufts:ny.assembly.newyork.1823
rr171z63k,tufts:ny.assembly.newyork.1822
zs25x949d,tufts:ny.assembly.newyork.1792
fn107002m,tufts:ny.assembly.montgomery.1810
gf06g379d,tufts:ny.assembly.montgomery.1811
bv73c166d,tufts:ny.assembly.montgomery.1812
02870x022,tufts:ny.assembly.newyork.1789
7d278v429,tufts:nh.ussenate.3.1825
gh93h069c,tufts:nh.ussenate.29.1824
0r967490g,tufts:pa.assembly.delaware.1820
cr56n2237,tufts:pa.assembly.delaware.1816
pz50gx33p,tufts:pa.assembly.huntingdon.1818
7d278v43k,tufts:pa.assembly.dauphin.1817
f4752h929,tufts:pa.assembly.fayette.1790
9z9031058,tufts:ny.assessor.newyork9.1808
12579t536,tufts:ny.assistant.alderman1.hudson.1821
9p290b359,tufts:ny.assessor.newyork.7.1810
j098zc21f,tufts:ny.assessor.newyork.3.1812
np193b40x,tufts:pa.commissioner.berks.1820
bn9997918,tufts:pa.auditor.luzerne.1820
bv73c167p,tufts:pa.auditor.schuylkillcounty.1822
3t945r671,tufts:pa.commissioner.butler.1824
n296x050d,tufts:pa.commissioner.butler.1820
td96k358c,tufts:pa.commissioner.bucks.1809
ff365643c,tufts:pa.auditor.northampton.1824
6t053h23g,tufts:pa.commissioner.cumberland.1810
3n2040123,tufts:pa.auditor.venango.1813
rj4305851,tufts:ct.secretary.1820
sb397968r,tufts:ct.nomination.assistants.1802
6108vc65s,tufts:ct.nomination.congress.1797
n870zs00h,tufts:ct.nomination.congress.1794
vh53ww90v,tufts:ct.nomination.congress.1793
7d278v454,tufts:pa.commissioner.allegheny.1810
hd76s112v,tufts:ct.lgovernor.1817
d504rm59h,tufts:la.elector.president3.1824
5d86p1476,tufts:la.statesenate.cannesbrutees.1824
4m90dw74j,tufts:ma.ltgovernor.1787
6d56zx828,tufts:ma.governor.1787
x059c858n,tufts:ma.electorseast.1792
jm214q39c,tufts:ma.electors.cumberlandlincolnyork.1788
2227mq790,tufts:ma.electors.suffolk.1788
h415pb63c,tufts:ma.electors.essex.1788
8s45qb01x,tufts:ma.registerofdeeds.kennebec.1811
bv73c1697,tufts:ma.electors.eastern3.1796
p2676w73b,tufts:ma.electors.essexnorth.1820
9g54xj67p,tufts:ma.senate.dukesnantucket.1806
rj430587k,tufts:ma.staterepresentative.dresden.1812
6682x523q,tufts:ma.staterepresentative.dresden.1808
vt150k44w,tufts:ma.staterepresentative.hallowell.1804
3197xn03g,tufts:ma.staterepresentative.dresden.1806
mp48sf005,tufts:ma.staterepresentative.chelmsford.1806
pz50gx357,tufts:ma.staterepresentative.dresden.1814
rx913r03k,tufts:ma.staterepresentative.dresden.1815
t722hb127,tufts:ma.staterepresentative.hardwick.1796
qj72p828m,tufts:ma.staterepresentative.marshfield.1808
wm117q173,tufts:ma.staterepresentative.leominster.1821
x633f208x,tufts:ma.staterepresentative.leominster.1824
kk91fm739,tufts:ma.staterepresentative.leominster.1.1821
h702q757g,tufts:ma.staterepresentative.marshfield.1812
g445cf462,tufts:ma.staterepresentative.leominster.2.1824
9p290b36k,tufts:ma.staterepresentative.lewiston.1812
79407z45m,tufts:ma.staterepresentative.lewiston.1811
0r9674939,tufts:ma.staterepresentative.hardwick.1798
4t64gp32s,tufts:ma.staterepresentative.newburyport.1809
g158bj430,tufts:ma.staterepresentative.northbrookfield.1812
3j333342k,tufts:ma.staterepresentative.newburyport.1823
j6731486p,tufts:ma.staterepresentative.newburyport.1820
k643b242g,tufts:ma.staterepresentative.pelham.1810
xs55md191,tufts:ma.staterepresentative.marshfield.1814
bv73c173t,tufts:ma.staterepresentative.northyarmouth.1797
g732db141,tufts:ma.staterepresentative.northyarmouth.1792
3f462661j,tufts:ma.staterepresentative.paxton.1821
jw827c83p,tufts:ma.statesenate.barnstable.1809
05741s953,tufts:ma.staterepresentative.princeton.1812
0p096814n,tufts:ma.staterepresentative.princeton.1811
rj430588v,tufts:ma.staterepresentative.provincetown.1810
mg74qn44g,tufts:ma.staterepresentative.princeton.1810
9k41zf71h,tufts:ma.statesenate.bristol.1787
5x21tg550,tufts:ma.staterepresentative.princeton.1809
6w924c98j,tufts:ma.staterepresentative.princeton.1813
ns0647295,tufts:ma.staterepresentative.peru.1814
r207tq566,tufts:ma.uscongress.1.1792
wp988k99v,tufts:ma.uscongress.2.ballot2.1793
9s161722g,tufts:ma.uscongress.4.1788
9306t051z,tufts:ma.uscongress.2.hampshire.ballot2.1793
1j92g864z,tufts:ma.uscongress.2.hampshire.1792
8p58pf10n,tufts:ma.uscongress.2.berkshire.1792
t435gf252,tufts:ma.uscongress.1.essex.1792
fn1070070,tufts:ma.statesenate.hampshire.1809
qv33rx74b,tufts:ma.statesenate.dukesnantucket.2.1787
gh93h075h,tufts:ma.uscongress.4.cumberland.1792
r207tq57g,tufts:ma.uscongress.8.1788
jm214q43z,tufts:ma.uscongress.4.ballot5.1789
8c97kr27t,tufts:ma.uscongress.8.ballot3.1791
76537260n,tufts:ma.uscongress.7.1790
x633f2096,tufts:ma.uscongress.7.1788
m900nv672,tufts:ma.uscongress.6.ballot2.1790
xd07gt99r,tufts:ma.uscongress.6.ballot3.1791
5d86p063c,tufts:la.assembly.neworleans.1816
js956g56j,tufts:oh.staterepresentative.butler.1808
m039k6192,tufts:ma.assessor.salem.1814
zg64tm726,tufts:va.houseofdelegates.mathews.1821
sf268631b,tufts:ma.staterepresentative.tisbury.1822
2v23vt74g,tufts:md.assembly.baltimore.county.1815
1831ck49w,tufts:va.houseofdelegates.hardy.1800
g732d907d,tufts:nc.uscongress11.specialelection.1818
t148fh21h,tufts:nc.houseofcommons.edgecombe.1812
7h149p90s,tufts:nc.houseofcommons.caswell.1822
q811kj78n,tufts:nc.houseofcommons.fayetteville.1812
ff365539k,tufts:nc.houseofcommons.cabarrus.1819
2514nk62v,tufts:va.houseofdelegates.princewilliam.1822
6108vb37d,tufts:ny.ussenate.1.1804
8s45q890d,tufts:ky.assemblybarren.1818
wd375w406,tufts:nc.statesenator.wake.1815
jd472w53h,tufts:ky.assemblybourbon.1816
00000015m,tufts:ky.assemblybourbon.1812
rn3011517,tufts:nc.statesenator.warren.1806
4x51hj198,tufts:ny.uscongress12.1824
dr26xx46t,tufts:nc.governor.1802
8049g5125,tufts:va.uscongress.4.1805
02870v976,tufts:nc.governor.1800
hx11xf416,tufts:nc.uscongress11.1825
rr171x34x,tufts:nc.uscongress3.specialelection.1813
m326m181c,tufts:nc.uscongress11.1823
x633f1129,tufts:ky.assemblyclarke.1822
zc77sq206,tufts:ky.assemblyclarke.1823
rn301152h,tufts:ky.assemblybourbon.1815
t148fh22s,tufts:sc.senate.princewilliam.1802
3t945q80c,tufts:sc.senate.princewilliam.1798
xg94hp60j,tufts:ma.ussenator4.1803
2f75r8170,tufts:ma.ussenator3.1803
sq87bt71p,tufts:sc.uscongress.orangeburgh.1806
n583xv05f,tufts:la.assembly.st.tammany.1814
m039k502p,tufts:va.uscongress.1.1809
6w924b972,tufts:va.uscongress.1.1815
jq085k10q,tufts:nc.houseofcommons.rowan.1815
1g05fb76b,tufts:nc.houseofcommons.rowan.1812
9k41zd60s,tufts:nc.houseofcommons.granville.1813
x346d435c,tufts:va.statesenate.4.6.1817
v692t635z,tufts:nc.houseofcommons.granville.1822
5t34sj70n,tufts:nc.houseofcommons.rockingham.1811
z603qx60f,tufts:nc.houseofcommons.cabarrus.1824
qv33rw75d,tufts:ny.uscongress10.1794
9z902z95v,tufts:nc.statesenator.warren.1821
pk02c982c,tufts:ny.ussenate.3.1804
765371417,tufts:nc.uscongress1.1790
v118rd62d,tufts:nc.statesenator.warren.1803
76537142h,tufts:ma.uscongress.middlesex.1804
dr26xx45j,tufts:ma.uscongress.worcesternorth.1802
rx913p97f,tufts:va.uscongress.16.1811
8910jt673,tufts:va.uscongress.19.1803
h415p962w,tufts:ms.cityrep.adams.1821
vm40xr69n,tufts:ms.assembly.mobile.1814
3n203z15j,tufts:ms.cityrep.adams.1824
d217qp58s,tufts:va.statesenate.3.5.1808
9s161626c,tufts:va.uscongress.8.1817
dz010q16q,tufts:va.uscongress.9.1789
5m60qs00d,tufts:va.uscongress.23.special.1816
8s45q891p,tufts:nc.houseofcommons.duplin.1808
rx913p98q,tufts:ny.governor.1817
x346d4343,tufts:ny.statesenatewestern.1802
jw827b78m,tufts:ct.governor.1815
rf55z781b,tufts:nc.uscongress10.1815
7h149p912,tufts:ma.councillor.1805
g158bh43s,tufts:nc.uscongress10.1810
wp988j91f,tufts:nc.uscongress3.1819
c534fp017,tufts:ct.lgovernor.1815
05741r82t,tufts:sc.senate.georgetown.1816
2f75r816q,tufts:nc.uscongress13.1813
2b88qc26q,tufts:ny.uscongress9.1810
z316q170m,tufts:nc.uscongress12.1808
ft848q758,tufts:nc.uscongress11.1806
6t053g07w,tufts:nc.uscongress6.1810
q811kj79x,tufts:ky.statesenateboone.1817
m613mx64s,tufts:va.uscongress.20.1815
ws859f76k,tufts:va.uscongress.20.1805
x059c743t,tufts:va.uscongress.12.1807
tt44pm955,tufts:ky.assemblygarrard.1820
mw22v554j,tufts:ky.assemblyharrison.1817
rr171x33n,tufts:ms.assembly.warren.1822
zk51vg905,tufts:va.uscongress.18.1819
9z902z98p,tufts:nc.uscongress11.1803
ht24wj52g,tufts:nc.uscongress5.1821
w9505059k,tufts:nc.uscongress10.1823
br86b365p,tufts:va.uscongress.19.1821
nz805z82j,tufts:ct.representative2.first.newhaven.1820
hd76s012n,tufts:ny.statesenatemiddle.1803
fn106z00p,tufts:ny.statesenate8.1823
n870zq91j,tufts:ny.uscongress17.1824
